"N" "Gill,Gill" "Gill,GIT" "Gill,Lung" "Gill,Mouth" "Gill,Skin" "Gill,Swimbladder" "GIT,Gill" "GIT,GIT" "GIT,Lung" "GIT,Mouth" "GIT,Skin" "GIT,Swimbladder" "Lung,Gill" "Lung,GIT" "Lung,Lung" "Lung,Mouth" "Lung,Skin" "Lung,Swimbladder" "Mouth,Gill" "Mouth,GIT" "Mouth,Lung" "Mouth,Mouth" "Mouth,Skin" "Mouth,Swimbladder" "Skin,Gill" "Skin,GIT" "Skin,Lung" "Skin,Mouth" "Skin,Skin" "Skin,Swimbladder" "Swimbladder,Gill" "Swimbladder,GIT" "Swimbladder,Lung" "Swimbladder,Mouth" "Swimbladder,Skin" "Swimbladder,Swimbladder" "gains" "losses"
"431" 84 0 17 2 25 18 12 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0 0 74 9
"441" 84 0 17 2 24 19 11 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 73 10
"451" 86 0 17 1 25 20 12 0 0 0 0 0 0 3 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 11
"461" 84 0 17 0 25 20 12 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 74 10
"471" 85 0 17 3 23 20 13 0 0 0 0 0 0 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 8
"481" 85 0 17 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 76 9
"491" 86 0 17 2 25 20 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 10
"501" 86 0 16 3 25 19 14 0 0 0 0 0 0 1 1 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 77 8
"511" 84 0 17 2 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 7
"521" 86 0 17 0 24 19 12 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 72 13
"531" 85 0 17 3 23 19 12 0 0 0 0 0 0 0 0 0 1 0 0 7 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 74 10
"541" 84 0 17 2 25 20 10 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 74 9
"551" 86 0 17 0 25 20 10 0 0 0 0 0 0 1 0 0 0 0 1 6 0 0 0 0 1 0 0 0 0 0 0 4 0 1 0 0 0 72 11
"561" 85 0 18 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 76 8
"571" 85 0 17 2 25 20 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 77 7
"581" 84 0 17 2 25 19 11 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 74 10
"591" 89 0 19 2 25 20 11 1 0 0 1 0 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 77 10
"601" 85 0 17 0 25 18 14 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 74 10
"611" 84 0 17 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 75 9
"621" 85 0 18 1 24 20 12 0 0 1 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 9
"631" 86 0 18 2 27 19 12 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 78 6
"641" 84 0 17 0 24 18 13 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 72 11
"651" 86 0 18 2 25 20 11 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 76 9
"661" 88 0 18 0 25 21 9 0 0 0 0 0 0 1 0 0 0 0 1 6 0 0 0 0 1 1 0 0 0 0 0 5 0 0 0 0 0 73 13
"671" 85 0 17 3 24 20 11 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 75 9
"681" 85 0 17 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 75 8
"691" 87 0 17 0 25 19 10 0 0 0 0 0 0 3 0 0 0 0 1 8 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 71 15
"701" 84 0 17 0 24 20 13 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 74 9
"711" 86 0 18 0 25 20 12 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 75 10
"721" 86 0 17 3 25 18 13 0 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 76 9
"731" 87 0 17 2 25 21 11 1 0 0 0 0 0 0 0 0 0 0 0 5 1 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 76 9
"741" 85 0 16 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 76 7
"751" 87 0 17 1 25 20 11 0 0 1 0 0 0 0 0 0 0 0 0 7 1 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 74 11
"761" 85 0 17 0 24 19 11 0 0 0 0 0 0 2 0 0 0 0 1 6 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 71 12
"771" 84 0 17 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 75 8
"781" 87 0 18 3 23 17 13 0 0 0 1 0 0 0 0 0 0 1 0 5 0 0 0 0 0 2 0 0 0 0 0 2 0 0 2 0 0 74 9
"791" 84 0 17 2 24 20 14 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 77 6
"801" 88 0 17 0 26 20 12 0 0 0 0 0 0 3 0 0 0 0 1 5 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 75 12
"811" 85 0 17 2 25 20 12 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 8
"821" 84 0 17 0 25 20 11 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 73 10
"831" 87 0 17 2 25 20 12 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 76 10
"841" 85 0 17 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 75 9
"851" 87 0 17 2 26 20 13 0 0 0 1 0 0 0 0 0 0 0 0 5 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 78 7
"861" 84 0 17 2 24 19 12 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 74 9
"871" 85 0 17 3 23 19 13 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 75 8
"881" 85 0 17 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 75 9
"891" 85 0 17 3 26 18 14 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 78 6
"901" 84 0 17 2 25 18 12 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 74 10
"911" 86 0 18 0 24 18 12 0 0 0 0 1 0 2 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 0 72 11
"921" 85 0 18 2 25 19 12 0 0 0 0 1 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 7
"931" 85 0 17 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 76 7
"941" 85 0 17 0 23 19 14 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 0 2 0 0 1 0 0 0 0 0 1 0 0 73 10
"951" 84 0 17 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 76 8
"961" 86 0 18 1 26 20 11 0 0 1 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 76 8
"971" 87 0 18 0 27 20 11 0 0 1 0 0 0 0 0 0 0 0 0 6 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 76 8
"981" 86 0 17 2 26 20 10 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 75 10
"991" 84 0 17 0 24 19 10 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 70 13
"1001" 85 0 17 3 23 19 12 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 74 9
"110" 84 0 16 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 75 8
"212" 85 0 16 2 26 19 14 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 8
"312" 84 0 16 0 25 19 14 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 10
"412" 84 0 16 0 24 19 12 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 71 12
"512" 85 0 16 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 75 9
"612" 86 0 16 3 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 10
"712" 86 0 16 0 26 19 13 0 0 0 0 0 0 2 0 0 0 0 1 7 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 74 10
"812" 86 0 16 2 24 19 14 0 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 75 9
"912" 85 0 16 2 23 19 14 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 74 10
"103" 85 0 16 2 32 18 15 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 83 1
"112" 85 0 16 0 23 19 13 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 71 13
"122" 84 0 16 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 9
"132" 84 0 16 2 23 19 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 72 11
"142" 84 0 16 2 31 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 81 2
"152" 86 0 16 0 27 18 12 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 73 12
"162" 87 0 17 0 32 19 13 0 0 0 1 0 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 4
"172" 84 0 16 2 24 19 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 73 11
"182" 86 0 16 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 74 12
"192" 85 0 16 2 31 20 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 81 2
"202" 85 0 16 0 28 19 12 0 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 75 10
"213" 86 0 16 0 31 19 12 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 78 5
"222" 87 0 16 3 25 20 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 77 9
"232" 86 0 15 2 32 19 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 82 3
"242" 85 0 16 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 74 11
"252" 85 0 16 2 24 19 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 73 12
"262" 86 0 16 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 9
"272" 85 0 16 2 32 19 11 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 80 4
"282" 87 0 16 0 23 20 13 0 0 0 0 0 0 1 0 0 0 1 1 9 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 72 12
"292" 86 0 17 1 25 19 14 0 0 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 9
"302" 85 0 16 0 24 19 12 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 71 13
"313" 84 0 16 0 25 19 12 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 72 12
"322" 84 0 16 2 31 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 81 2
"332" 85 0 16 2 24 19 15 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 9
"342" 86 0 16 1 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0 74 9
"352" 85 0 16 0 24 19 13 0 0 0 0 0 0 2 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 72 12
"362" 85 0 16 2 33 19 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 81 3
"372" 85 0 16 0 24 18 12 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 70 13
"382" 85 0 16 2 30 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 80 3
"392" 85 0 17 2 30 19 14 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 2
"402" 84 0 16 2 29 19 11 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 77 6
"413" 87 0 16 2 30 21 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0 82 3
"422" 84 0 16 0 25 19 12 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 72 12
"432" 91 0 16 2 33 19 13 2 0 0 0 0 0 2 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 83 6
"442" 86 0 16 3 24 19 13 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 75 10
"452" 85 0 17 2 25 18 14 0 0 0 0 1 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 8
"462" 84 0 16 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 74 9
"472" 85 0 16 2 24 20 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 74 9
"482" 86 0 16 3 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 75 10
"492" 84 0 16 2 24 19 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 73 10
"502" 87 0 16 2 24 19 13 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 74 10
"513" 86 0 15 2 32 19 11 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 79 5
"522" 85 0 15 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 9 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 74 9
"532" 84 0 16 2 31 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 81 2
"542" 87 0 16 0 30 19 13 0 0 0 0 0 0 3 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8
"552" 86 0 16 0 32 20 12 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 80 5
"562" 85 0 16 2 32 18 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 82 1
"572" 84 0 16 2 24 19 11 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 72 11
"582" 85 0 15 2 32 19 14 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 82 2
"592" 84 0 16 0 24 19 13 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 72 11
"602" 85 0 15 2 25 19 12 1 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 73 12
"613" 85 0 16 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 9
"622" 84 0 16 2 30 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 79 4
"632" 89 0 16 2 28 19 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 77 11
"642" 86 0 16 1 33 19 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 81 3
"652" 85 0 17 0 24 19 11 0 0 0 0 0 1 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 71 12
"662" 84 0 16 0 23 19 12 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 70 13
"672" 85 0 17 1 32 19 14 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 1
"682" 87 0 16 3 26 18 14 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 9
"692" 86 0 16 2 25 20 14 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 77 7
"702" 84 0 16 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 9
"713" 86 0 16 0 24 19 13 0 0 0 0 0 0 1 0 0 1 0 0 10 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 72 13
"722" 84 0 16 0 24 19 12 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 71 13
"732" 86 0 16 4 31 18 11 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 80 3
"742" 86 0 18 2 25 19 13 0 0 0 0 0 1 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 8
"752" 86 0 17 0 25 18 14 0 0 0 0 1 0 2 0 0 0 0 0 8 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 74 11
"762" 85 0 16 2 26 18 11 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 73 10
"772" 85 0 16 1 24 19 13 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 73 11
"782" 85 0 16 1 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 9
"792" 86 0 17 2 29 19 14 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 81 2
"802" 84 0 16 0 31 19 14 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 4
"813" 89 0 15 3 33 19 13 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 83 4
"822" 86 0 16 3 26 19 12 0 0 0 0 0 0 1 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 10
"832" 87 0 17 0 24 19 10 0 0 1 0 0 1 1 0 0 1 0 1 8 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 70 13
"842" 86 0 16 2 23 19 14 0 0 0 0 0 0 0 0 0 1 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 74 10
"852" 85 0 15 0 25 19 14 0 0 0 0 0 0 2 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 11
"862" 84 0 16 2 32 19 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 1
"872" 85 0 16 2 32 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 82 2
"882" 85 0 16 2 32 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 82 3
"892" 88 0 16 2 23 19 14 0 0 1 0 0 0 0 1 0 0 0 0 8 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 74 9
"902" 86 0 16 2 29 20 14 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 81 5
"913" 84 0 16 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 8
"922" 90 0 15 1 26 21 14 0 0 0 0 0 0 0 0 0 0 0 0 9 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 77 10
"932" 84 0 16 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 9
"942" 85 0 15 1 29 19 13 0 0 0 0 0 0 2 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 7
"952" 85 0 16 1 24 19 15 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 75 8
"962" 87 0 15 1 33 19 15 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 83 1
"972" 87 0 16 2 32 19 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 83 3
"982" 85 0 15 3 32 19 13 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 82 1
"992" 85 0 16 1 24 19 14 0 0 0 0 0 0 2 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 10
"1002" 85 0 17 2 25 18 14 0 0 0 0 1 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 8
"113" 90 0 15 4 30 21 13 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 83 5
"214" 86 0 18 0 26 20 11 1 0 0 1 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 75 9
"314" 89 0 17 3 29 21 13 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 83 5
"414" 86 0 17 2 28 20 14 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 81 4
"514" 87 0 17 3 29 19 10 1 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 78 7
"614" 85 0 16 0 28 19 12 2 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 75 9
"714" 88 0 18 2 30 20 12 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 82 4
"814" 88 0 16 3 29 20 14 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 82 5
